;user_id;gender;registration_age;registration_ageKat;country;work_country;work_district;job_position;job_sector;company_size;job_status_edu_parttime;job_status_edu_fulltime;job_status_employed_parttime;job_status_employed_fulltime;job_status_selfemployed;job_status_houskeeping;job_status_unemployed;job_status_retired;educational_achievement
7903;57b6f36805b8c5457770420e;n;46;40-49;CH;CH;ZG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7904;57b72a0605b8c545777042bc;f;27;20-29;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7905;57b7384f05b8c5457770439d;m;22;20-29;CH;CH;;Keine Angaben;;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7906;57b86fa405b8c5117ed537aa;m;51;50-59;CH;;;;;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7907;57b96cd605b8c5747d5b6c42;f;47;40-49;CH;CH;SG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7908;57b96f4205b8c5747d5b6c46;f;49;40-49;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7909;57bab99905b8c56d5a8aa567;m;50;50-59;CH;CH;LU;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7910;57bab9ba05b8c56d5a8aa568;f;18;10-19;CH;;;;;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7911;57bacb8505b8c56d5a8aa726;f;39;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7912;57bacfbd05b8c56d5a8aa771;m;27;20-29;CH;;;Sachbearbeiter/-in;;;;;;;;;;;
7913;57badca405b8c56d5a8aa8a4;f;31;30-39;CH;CH;;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7914;57bb26af05b8c511e07622e1;f;12;10-19;DE;DE;NW;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7915;57bb582205b8c511e076231e;f;22;20-29;CH;CH;LU;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
7916;57bc2c3b05b8c564ace1182c;f;37;30-39;CH;CH;BE;Keine Angaben;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS
7917;57bc2f4205b8c564ace11869;f;35;30-39;DK;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7918;57bc3eaa05b8c564ace11878;m;27;20-29;LI;CH;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7919;57bc71d605b8c564ace11b58;f;50;50-59;CH;DE;;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7920;57bc974d05b8c564ace11bf9;m;48;40-49;CH;;;;;;;;;;;;;;Bachelor
7921;57bcaf2705b8c564ace11bfc;m;17;10-19;DE;;;;;;;;;;;;;;Bachelor
7922;57bd3e7a05b8c5617c969d7f;f;28;20-29;CH;CH;;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Berufliche Grundbildung
7923;57bd515805b8c5617c969d9a;m;33;30-39;CH;NO;17;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Doktorat, Habilitation
7924;57bd526005b8c5617c969d9d;m;51;50-59;CH;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);;;;;;;;;;;Bachelor
7925;57bd6ac505b8c5617c969e45;m;20;20-29;DE;;;;;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7926;57bd6b2705b8c5617c969e48;f;25;20-29;LI;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7927;57bd70c305b8c5617c969ffe;f;39;30-39;CH;CH;ZG;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7928;57bd9ae205b8c532c97bdc5a;f;46;40-49;CH;CH;SO;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gastgewerbe/Beherbergung und Gastronomie;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7929;57bdba9305b8c532c97bdc9a;f;32;30-39;CH;CH;;;Erziehung und Unterricht;;;;;;;;;;Bachelor
7930;57bdbe2605b8c532c97bdced;m;61;60-69;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;;;;;;;;;;Berufliche Grundbildung
7931;57beb82505b8c554cb655e89;m;26;20-29;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7932;57bedcd805b8c554cb655f1e;f;31;30-39;CH;CH;;;;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7933;57befd1005b8c554cb656084;f;42;40-49;DE;CH;AG;Keine Angaben;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7934;57bf1f2405b8c554cb656087;m;41;40-49;CH;CH;BE;;;;;;;;;;;;
7935;57bf43d105b8c554cb65611f;f;36;30-39;CH;CH;BE;;;;;;;;;;;;
7936;57bfe2ae05b8c573d10cad08;f;35;30-39;CH;CH;BE;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Berufs- oder Fachmaturität
7937;57c006d805b8c573d10cad13;f;38;30-39;CH;;;;;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7938;57c0095305b8c573d10cad18;m;40;40-49;CH;;;;;;;;;;;;;;
7939;57c0212105b8c573d10cadb0;f;38;30-39;CH;CH;ZH;Fachspezialist/-in;Erziehung und Unterricht;;;;;;;;;;Bachelor
7940;57c03bc705b8c573d10cb177;f;36;30-39;CH;CH;;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7941;57c03bc805b8c573d10cb17c;m;22;20-29;CH;CH;BE;Sachbearbeiter/-in;Information und Kommunikation;;;;;;;;;;Berufliche Grundbildung
7942;57c03bc905b8c573d10cb181;f;29;20-29;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7943;57c0487605b8c573d10cb200;f;30;30-39;CH;CH;GR;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7944;57c0487705b8c573d10cb205;f;21;20-29;BA;CH;GR;;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
7945;57c0487805b8c573d10cb20a;f;29;20-29;CH;CH;GR;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7946;57c0487905b8c573d10cb20f;m;38;30-39;CH;CH;GR;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7947;57c0487b05b8c573d10cb219;m;28;20-29;CH;CH;GR;;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7948;57c053c905b8c573d10cb46c;f;29;20-29;CH;CH;;;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7949;57c2eb5805b8c564a6221501;f;45;40-49;CH;;;;;;;;;;;;;;
7950;57c340ba05b8c54bea2526be;f;37;30-39;CH;CH;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7951;57c3566e05b8c54bea252863;f;33;30-39;CH;CH;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7952;57c3d22e05b8c5587057cacf;f;30;30-39;CH;CH;AG;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7953;57c3d22f05b8c5587057cad4;f;30;30-39;CH;CH;ZH;;Erziehung und Unterricht;;;;;;;;;;Bachelor
7954;57c3d23005b8c5587057cad9;f;30;30-39;CH;CH;GR;Sachbearbeiter/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Berufs- oder Fachmaturität
7955;57c3d23205b8c5587057cade;f;30;30-39;CH;CH;ZH;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Berufs- oder Fachmaturität
7956;57c3d23305b8c5587057cae3;f;28;20-29;CH;CH;GR;Sachbearbeiter/-in;Erziehung und Unterricht;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7957;57c3d23405b8c5587057cae8;f;32;30-39;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7958;57c3d23505b8c5587057caf2;m;34;30-39;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7959;57c3d6a805b8c5587057cc5f;f;50;50-59;CH;CH;ZG;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7960;57c3d6a905b8c5587057cc64;m;47;40-49;CH;CH;ZG;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Information und Kommunikation;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7961;57c3d6aa05b8c5587057cc69;f;18;10-19;CH;CH;ZG;Keine Angaben;;;;;;;;;;;2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS
7962;57c3d6ab05b8c5587057cc6e;m;15;10-19;CH;CH;ZG;;;;;;;;;;;;
7963;57c3d6ac05b8c5587057cc73;f;51;50-59;IT;;;;;;;;;;;;;;Berufliche Grundbildung
7964;57c4030405b8c5587057d2ec;f;37;30-39;DE;CH;AG;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7965;57c4126e05b8c5587057d7ac;f;14;10-19;CH;;;;;;;;;;;;;;
7966;57c4175a05b8c5587057d847;f;38;30-39;CH;CH;ZH;Fachspezialist/-in;Kunst, Unterhaltung und Erholung;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7967;57c41d1e05b8c5587057d932;f;48;40-49;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7968;57c4346b05b8c5587057dbf0;f;32;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Berufs- oder Fachmaturität
7969;57c4429b05b8c5587057de90;m;36;30-39;FR;CH;ZH;;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;;;;;;;;;;Doktorat, Habilitation
7970;57c4476905b8c5587057de91;m;28;20-29;CH;CH;ZH;Keine Angaben;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7971;57c45f8705b8c5587057e136;f;28;20-29;CH;CH;;Keine Angaben;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7972;57c473dd05b8c5587057e260;f;46;40-49;CH;CH;SO;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Energieversorgung;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7973;57c47f7e05b8c5587057e2ed;m;20;20-29;CH;CH;;;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7974;57c531ab05b8c5619b26ef50;f;31;30-39;CH;CH;LU;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;;;;;;;;;;Doktorat, Habilitation
7975;57c546f905b8c5619b26f3d2;f;28;20-29;CH;CH;ZH;Fachspezialist/-in;Erziehung und Unterricht;;;;;;;;;;Bachelor
7976;57c546fb05b8c5619b26f3dc;f;26;20-29;CH;CH;JU;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;;;;;;;;;;Bachelor
7977;57c546fc05b8c5619b26f3e1;f;25;20-29;CH;CH;LU;;Erziehung und Unterricht;;;;;;;;;;Bachelor
7978;57c54fcb05b8c5619b26f3eb;f;44;40-49;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7979;57c55deb05b8c5619b26f432;f;38;30-39;CH;CH;SZ;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Berufs- oder Fachmaturität
7980;57c55dec05b8c5619b26f437;f;19;10-19;CH;;;;;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
7981;57c55ded05b8c5619b26f43c;f;43;40-49;DE;CH;ZH;;;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
7982;57c55dee05b8c5619b26f441;m;46;40-49;CH;CH;;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7983;57c564a005b8c5619b26f446;m;34;30-39;CH;;;;;;;;;;;;;;Bachelor
7984;57c56daa05b8c5619b26f5e9;f;26;20-29;CH;CH;SO;;Land- und Forstwirtschaft, Fischerei;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7985;57c582d105b8c5619b26f858;f;45;40-49;CH;;;;Erziehung und Unterricht;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7986;57c5944005b8c5619b26fa1c;f;26;20-29;DE;;;;;;;;;;;;;;Bachelor
7987;57c68eeb05b8c5141ddcbb6b;f;56;50-59;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erziehung und Unterricht;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7988;57c6e5a705b8c5141ddcc093;m;33;30-39;CH;;;;;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
7989;57c6e80505b8c5141ddcc0c0;m;60;60-69;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7990;57c6ebfe05b8c5697c509b40;m;46;40-49;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Bachelor
7991;57c7125e05b8c5697c509c5c;m;30;30-39;CH;CH;;Sachbearbeiter/-in;;;;;;;;;;;2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS
7992;57c7327205b8c5697c509dd5;f;32;30-39;CH;;;;;;;;;;;;;;Bachelor
7993;57c7cde605b8c54c4fed5ad5;f;44;40-49;CH;CH;AG;;Information und Kommunikation;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7994;57c7cde805b8c54c4fed5adf;f;33;30-39;CH;CH;TG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
7995;57c7cdea05b8c54c4fed5ae9;f;33;30-39;CH;CH;AG;Sachbearbeiter/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Berufliche Grundbildung
7996;57c7ce7705b8c54c4fed5aee;f;43;40-49;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Bachelor
7997;57c7cf6505b8c54c4fed5afc;f;37;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
7998;57c7cf6605b8c54c4fed5b01;f;28;20-29;DE;DE;HH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
7999;57c7cf6905b8c54c4fed5b10;f;56;50-59;DE;;;;;;;;;;;;;;Bachelor
8000;57c7cf6a05b8c54c4fed5b15;m;36;30-39;DE;CH;;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Doktorat, Habilitation
8001;57c7d07805b8c54c4fed5b1e;f;56;50-59;CH;CH;SG;Sachbearbeiter/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Berufliche Grundbildung
8002;57c7d07905b8c54c4fed5b23;m;35;30-39;CH;CH;LU;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8003;57c7d07a05b8c54c4fed5b28;f;32;30-39;CH;CH;TG;Keine Angaben;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
8004;57c7d07b05b8c54c4fed5b2d;f;24;20-29;CH;CH;SG;Keine Angaben;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufs- oder Fachmaturität
8005;57c7d07c05b8c54c4fed5b32;f;31;30-39;CH;CH;LU;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8006;57c7d8c705b8c54c4fed5b80;f;48;40-49;CH;CH;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8007;57c7dc7905b8c54c4fed5d99;f;56;50-59;CH;CH;VD;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Bachelor
8008;57c7dc7a05b8c54c4fed5d9e;f;52;50-59;CH;CH;;obere Führungsstufe (z.B. Geschäftsleitung / CEO);;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8009;57c7dc7b05b8c54c4fed5da3;f;40;40-49;DE;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8010;57c7dc7c05b8c54c4fed5da8;f;29;20-29;CH;CH;ZH;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8011;57c7dc7d05b8c54c4fed5dad;m;60;60-69;CH;CH;;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
8012;57c7dc7e05b8c54c4fed5db2;m;58;50-59;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8013;57c813ee05b8c50f50e7817e;m;57;50-59;CH;;;;;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8014;57c813ef05b8c50f50e78183;m;31;30-39;CH;CH;SO;Fachspezialist/-in;Gastgewerbe/Beherbergung und Gastronomie;;;;;;;;;;Berufs- oder Fachmaturität
8015;57c813ef05b8c50f50e78188;f;59;50-59;CH;CH;ZH;Fachspezialist/-in;Information und Kommunikation;;;;;;;;;;Berufliche Grundbildung
8016;57c813f005b8c50f50e7818d;f;42;40-49;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
8017;57c81e7005b8c50f50e78203;m;34;30-39;CH;CH;;;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Berufliche Grundbildung
8018;57c877e605b8c50f50e7878a;f;35;30-39;CH;CH;AG;Keine Angaben;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
8019;57c87fc005b8c50f50e7881b;m;26;20-29;RS;CH;;;;;;;;;;;;;Berufs- oder Fachmaturität
8020;57c92ee705b8c54e563a49a3;f;35;30-39;CH;;;;;;;;;;;;;;
8021;57c9508505b8c54e563a4da9;f;39;30-39;GR;CH;;;Erziehung und Unterricht;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
8022;57c9592405b8c54e563a4de1;f;58;50-59;CH;CH;;untere Führungsstufe (z.B. Teamleitung);"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Bachelor
8023;57c95ce405b8c54e563a4dfa;f;41;40-49;DE;CH;LU;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8024;57c95fb605b8c54e563a4e55;m;29;20-29;CH;CH;AG;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8025;57c981db05b8c5358499acd8;m;35;30-39;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Bachelor
8026;57ca6f1605b8c54b8ecf684a;f;12;10-19;CH;;;;;;;;;;;;;;
8027;57ca979405b8c54b8ecf698c;m;33;30-39;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8028;57cad99605b8c50c8d826f27;m;55;50-59;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;;;;;;;;;Berufliche Grundbildung
8029;57cbb4e405b8c5390f212b32;f;46;40-49;CH;;;;;;;;;;;;;;Bachelor
8030;57cbbd4f05b8c5390f212bae;m;43;40-49;CH;;;;;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
8031;57cc07d705b8c5390f21300d;f;49;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Baugewerbe/Bau;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8032;57cc333e05b8c522b51fcee6;m;39;30-39;CH;CH;AG;;Erziehung und Unterricht;;;;;;;;;;Bachelor
8033;57cd045b05b8c52bd10a96b8;m;41;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8034;57cd0c2a05b8c52bd10a97bd;m;24;20-29;DE;;;;;;;;;;;;;;Bachelor
8035;57cd0d2305b8c52bd10a97e0;f;56;50-59;CH;CH;SG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);;;;;;;;;;;Berufliche Grundbildung
8036;57cd174105b8c52bd10a9805;f;28;20-29;CH;CH;ZH;;Erziehung und Unterricht;;;;;;;;;;Bachelor
8037;57cd174205b8c52bd10a980a;m;56;50-59;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
8038;57cd174305b8c52bd10a980f;f;52;50-59;CH;CH;BE;;Erziehung und Unterricht;;;;;;;;;;Berufliche Grundbildung
8039;57cd174405b8c52bd10a9814;f;11;10-19;CH;CH;BE;;;;;;;;;;;;Berufliche Grundbildung
8040;57cd174505b8c52bd10a981e;f;27;20-29;CH;CH;BE;Keine Angaben;Erziehung und Unterricht;;;;;;;;;;Bachelor
8041;57cd17e905b8c52bd10a9828;m;26;20-29;DE;;;;;;;;;;;;;;Bachelor
8042;57cd17ea05b8c52bd10a982d;f;23;20-29;DE;DE;BY;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
8043;57cd17eb05b8c52bd10a9832;f;26;20-29;CH;CH;ZH;;Gesundheits- und Sozialwesen;;;;;;;;;;Berufs- oder Fachmaturität
8044;57cd17ec05b8c52bd10a9837;f;17;10-19;CH;VI;Zürich;;;;;;;;;;;;Berufliche Grundbildung
8045;57cd18d705b8c52bd10a9855;m;72;70-79;CH;;;;;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8046;57cd19d705b8c52bd10a9867;f;41;40-49;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8047;57cd19da05b8c52bd10a9876;f;13;10-19;CH;;;;;;;;;;;;;;
8048;57cd19db05b8c52bd10a987b;m;15;10-19;CH;;;;;;;;;;;;;;
8049;57cd268905b8c52bd10a9885;f;27;20-29;CH;CH;GR;;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
8050;57cd268a05b8c52bd10a988a;m;28;20-29;CH;CH;GL;Fachspezialist/-in;Land- und Forstwirtschaft, Fischerei;;;;;;;;;;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
8051;57cd268c05b8c52bd10a9894;m;27;20-29;CH;CH;GR;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Berufliche Grundbildung
8052;57cd268e05b8c52bd10a989e;f;24;20-29;CH;CH;GR;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
8053;57cd278405b8c52bd10a98a5;f;35;30-39;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8054;57cd278505b8c52bd10a98aa;f;47;40-49;CH;CH;ZH;Keine Angaben;Gesundheits- und Sozialwesen;;;;;;;;;;Berufliche Grundbildung
8055;57cd278605b8c52bd10a98af;f;38;30-39;CH;CH;ZH;Fachspezialist/-in;Erziehung und Unterricht;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
8056;57cd278705b8c52bd10a98b4;m;41;40-49;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Bachelor
