"";"user_id";"user_created_at";"admin";"created_by";"sign_in_count";"last_sign_in_at";"accept_terms_and_conditions";"accept_data_privacy";"gender";"country";"work_country";"work_district";"job_position";"job_sector";"found_over";"company_size";"job_status_edu_fulltime";"job_status_edu_parttime";"job_status_employed_fulltime";"job_status_employed_parttime";"job_status_selfemployed";"job_status_houskeeping";"job_status_unemployed";"job_status_retired";"educational_achievement";"consultant";"registration_age";"registration_ageKat";"session_id";"session_created_at";"version";"quest_id";"reasons";"emotions";"strengths";"utilization";"completed";"completed_at";"reason_of_attendence";"story";"categories";"favirte_image";"emotion_recognition_enabled"
"130";"5e639bed9fdb056fa52ddbee";2020-03-07;"false";"";3;"2020-03-14 22:14:17 UTC";"true";"true";"m";"DE";"";"";NA;"";"";NA;0;0;0;0;0;0;0;0;NA;"";48;"40-49";"5e6d57399fdb0526adc87744";"2020-03-14 23:15:30 +0100";0;"";"Wärme, Liebe, Erholung";"Liebe zu meiner Frau";"Wärme, Licht";"Innere Energie";"true";"2020-03-14T23:26:14+01:00";"serious";"Es war an einem kalten Dezembertag. Draußen lag meterhoch der Schnee. Meine Frau und ich hatten einen anstrengenden Tag hinter uns gebracht.
Bereits vor Tagen waren wir zu unserer kleinen Berghütte aufgebrochen, um hier ein paar Tage zu entspannen. Wir hatten unsere Mobiltelefone zu Hause gelassen, so dass wir von der Außenwelt abgeschnitten waren. Dieses hatten wir bereits mehrere Jahre erfolgreich so gemacht, um den Stress der Arbeit zu Hause zu lassen und einmal wieder für einander da zu sein. 
Aber heute war alles anders. Am frühen Morgen fiel der Strom aus und damit auch die Heizung. Draußen herrschten Temperaturen von Minus 10 Grad. Durch den Stromausfall bedingt, funktionierte in der Hütte nichts mehr. So war neben der Heizung auch der Warmwasserbereiter ausgefallen. Da auch das Telefon nur mit Strom funktionierte konnten wir auch darüber keine Hilfe organisieren. So machten wir uns nach dem Frühstück auf den Weg ins 5 km entfernte Dorf um hier nach Hilfe zu fragen. Durch den hohen Schnee kamen wir nur langsam voran, so dass wir erst nach 2 Stunden im Ort ankamen. Zu unserem Glück befand sich am Ortseingang ein Elektrogeschäft, dass uns sehr schnell Hilfe versprach. Der Inhaber war sogar so nett, uns in seinem Fahrzeug wieder zur Hütte zurück zu fahren, dass wir den langen Weg nicht noch einmal zu Fuß machen mussten. Am Nachmittag kam dann ein Angestellter und konnte den Fehler im Sicherungskasten schnell beseitigen. So konnten meine Frau und ich den Abend doch noch behaglich miteinander verbringen.
";"Freizeit, Freunde / Menschen, Tiere, Natur";"./landschaft-mv-01_40_Skihuette_in_der_blauen_Stunde.jpg";"false"
"131";"5e63b7bd9fdb056fa52ddc74";2020-03-07;"false";"";2;"2020-03-15 14:29:40 UTC";"true";"true";"m";"DE";"DE";"NW";NA;"Gesundheits- und Sozialwesen";"";249;0;0;1;0;0;0;0;0;NA;"";29;"20-29";"5e6e3c1a9fdb0576ad67e958";"2020-03-15 15:32:58 +0100";0;"";"Die gesteckten Ziele wurden erreicht.";"Erleichterung";"die Freiheit";"Da könnte ich irgendwann stehen";"true";"2020-03-15T15:37:43+01:00";"serious";"Es geht um eine Person, die ihre ziele erreicht hat und jetzt zufrieden ist. Die abgebildete Person könnte ich sein, wenn die Ziele erreicht werden. Vorher stand ein steiniger Weg. Die Person ist jetzt vollkommen zufrieden.
Als nächstes werden weitere große Schritte folgen.";"Natur, Urlaub, Tiere, Familie, Essen, Sport";"./erwachsene-pixabay-01_gipfel1.jpg";"true"
"132";"5e63dd9c9fdb056fa52de203";2020-03-07;"false";"";5;"2020-03-17 18:35:51 UTC";"true";"true";"m";"DE";"DE";"HE";NA;"Gesundheits- und Sozialwesen";"Sonstiges";NA;0;0;1;0;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";28;"20-29";"5e6fadc79fdb053432a9141f";"2020-03-16 17:48:50 +0100";0;"";"Reisen";"Freude, Erinnerung";"Dass mir Reisen sehr wichtig sind - ich dort neue Energie tanke";"viele positive Erinnerungen an solche Reisen - durch das Bild weckt sich Vorfreude auf die nächste Reise. Immer ein Ziel vorm Auge";"true";"2020-03-16T17:51:40+01:00";"serious";"Ich habe mit meiner Freundin einen Urlaub gebucht. Wir haben uns ein Auto geliehen und machen entlang der Westküste der USA einen Roadtrip. Wir genießen das Wetter und den Lifestyle von Kalifornien. Gerade haben wir unser Auto nach einer längeren Fahrt am Strand abgestellt und vertreten uns am Sand die Füße, während wir eine Kleinigkeit essen und den weiteren Tagesablauf planen. Vor uns liegen noch viele schöne und vermutlich später unvergessene Urlaubstage.";"Hobby, Reisen";"./fortbewegung-pixabay-au05_vwbus.jpg";"false"
"133";"5e64e13c9fdb054ecdebb522";2020-03-08;"false";"";4;"2020-03-15 10:32:51 UTC";"true";"true";"m";"DE";"";"";NA;"";"Sonstiges";NA;0;0;1;0;1;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";27;"20-29";"5e6e04649fdb0576ad67e2b2";"2020-03-15 11:34:11 +0100";0;"";"Ruhe und Stressfreiheit";"Entspannung";"Der Abschluss eines Tages, an dem neue Ernergie und Erfahrungen gesammelt werden konnten.";"Jeder Tag ist mit Aufgaben verknüpft. Sind diese geschafft und die Sonne geht unter, kann man auf einen erfolgreichen Tag zurück blicken";"true";"2020-03-15T11:37:55+01:00";"serious";"Der Sonnen untergang. Der Abschluss eines erlebnisreichen Tages, eines erfolgreichen Tages, oder eines unschönen Tages. Fest steht, der Abschluss von einem Tag voller neuer Einflüsse und Aufganen. Tanken von Energie und Motivation für die kommenten Tage . Ein schöner Urlaub ist immer voller neuer Erlebnisse im stressigen Alltag. Zuvor wurde die heiße Mittagssonne genutzt um am Stand zu entspannen und im warmen Meer abzuschalten. Nun die letzte Energie des Tages mit dem Sonnenuntergang filtern und zur Ruhe kommen. Der neue Tag steht schließlich wieder vor der Tür. ";"";"./landschaft-mv-06_8_Sonnenuntergang_am_Strand.jpg";"false"
"134";"5e67ce819fdb050514aa8233";2020-03-10;"false";"";3;"2020-04-07 08:38:19 UTC";"true";"true";"m";"DE";"";"";NA;"";"Über meine Weiterbildung: MAS Berufs-, Studien- und Laufbahnberatung";NA;0;0;1;0;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";26;"20-29";"5e6ba0da9fdb053b0291b67f";"2020-03-13 16:04:13 +0100";0;"";"Reisen / Urlaub / Partnerschaft";"Gelassenheit,Entspanntheit,Zweisamkeit,Liebe";"Das Päarchen, das Meer";"Sie zeigen mir wie ich mir meine Zukunft wünsche, bzw. worauf es mir in der Zukunft ankommt.";"true";"2020-03-13T16:07:31+01:00";"serious";"Das Päarchen auf dem Bild ist glücklich und genießt ihren Urlaub am Wasser. Möglicherweise befinden sie sich in den Fliterwochen und genießen einfach ihre Zweisamkeit in einer schönen Atmosspähre. Sie können sich fallen lassen und nur für sich sein , um möglicherweise auch ihre nähere Zukunft zu planen. ";"Reisen / Landschaften, Tiere, Beziehungen";"./erwachsene-pixabay-11_paar.jpg";"false"
"135";"5e67f0d19fdb050514aa8789";2020-03-10;"false";"";2;"2020-03-15 12:40:34 UTC";"true";"true";"f";"DE";"DE";"NI";NA;"Gesundheits- und Sozialwesen";"Über meine Beratungsperson: Sonstige";249;0;0;1;0;0;0;0;0;"Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik";"";23;"20-29";"5e6e224c9fdb0576ad67e338";"2020-03-15 13:42:34 +0100";0;"";"mein letzter Urlaub, Entspannung am Strand";"glücklich, sorglos, entspannt, wehmütig";"Erinnerungen sowohl an eine anstrengende als auch an eine sehr positive Zeit, Übergang in das Berufsleben";"in stressigen Situationen das Bild anschauen und dran denken, dass auch wieder andere Zeiten kommen, wo man sich entspannen kann";"true";"2020-03-15T13:46:38+01:00";"serious";"Ich habe grade mein Examen bestanden und fahre nun in den wohlverdienten Urlaub. Nach 8 Jahren erlebe ich endlich wieder einen Campingurlaub mit meinen Eltern. 3 Wochen werde ich in Kroatien, am adriatischen Meer, gemeinsam mit meinen Eltern und deren Freunden meine Seele baumeln lassen und jeglichen Prüfungsstress hinter mir lassen. 
Wir haben gemeinsam mit unseren Freunden zu Abend gegessen. Es wurde gemeinsam gegrillt. Zum gemütlichen Ausklang des Abends sind wir alle gemeinsam am Strand spazieren und genießen die letzten Sonnenstrahlen des Tages. Beim Blick über das Meer in den Sonnenuntergang kann man richtig die Freiheit und Sorglosigkeit nach einer anstrengenden Zeit spüren. Ich bin einfach nur glücklich und dankbar, diesen Moment gemeinsam mit meinen Eltern erleben zu dürfen. 
Morgen bricht leider schon der letzte Tag für uns an. Dann heißt es: Sachen packen und ab nach Hause. Zuhause angekommen wartet ein Umzug auf mich. Endlich: meine erste eigene Wohnung. ";"Seele baumeln lassen, Süß, Abenteuer";"./landschaft-mv-06_8_Sonnenuntergang_am_Strand.jpg";"true"
"136";"5e69da129fdb050e8b6fda06";2020-03-12;"false";"";2;"2020-03-18 18:25:34 UTC";"true";"true";"f";"DE";"DE";"NI";NA;"Gesundheits- und Sozialwesen";"Empfehlung";249;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";36;"30-39";"5e728eb19fdb0534259a1b00";"2020-03-18 22:12:27 +0100";0;"";"Zeit zu Zweit! Würde ich auch gerne mal wieder haben";"Würde ich auch gerne mal wieder machen.";"Aus schönen Momenten Kraft schöpfen";"Erinnern an schöne Urlaube, zeit zu zweit";"true";"2020-03-18T22:17:33+01:00";"serious";"Zwei verliebte Menschen (ein Pärchen) geht am Strand spazieren. Es sind mein Mann und ich. Nach einer langen/ stressigen Anreise wollen wir unseren Urlaub und damit unsere Erholung vom Alltag beginnen und uns Zeit für uns nehmen. Wir Zwei sind froh einander zu haben und gemeinsam dem Alltag entfliehen zu können. Nach langem ""Nebeneinander her leben"" , durch Beruf und andere Verpflichtungen, wollen wir uns endlich mal wieder auf uns konzentrieren und uns nicht stören lassen. Wir werden den Spaziergang noch ein wenig ausweiten und uns dann gemütlich zum Essen in ein schönes Restaurant setzen und den ersten Urlaubstag genießen und hoffen, dass noch viele schöne Tage und Jahre folgen werden.";"Sport, Uraub/Natur, Tiere, Famiele";"./erwachsene-pixabay-11_paar.jpg";"false"
"137";"5e69da129fdb050e8b6fda06";2020-03-12;"false";"";2;"2020-03-18 18:25:34 UTC";"true";"true";"f";"DE";"DE";"NI";NA;"Gesundheits- und Sozialwesen";"Empfehlung";249;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";36;"30-39";"5e7267c09fdb0534259a1abf";"2020-03-18 19:26:08 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"138";"5e69e1669fdb050e8b6fda79";2020-03-12;"false";"";3;"2020-03-12 19:36:29 UTC";"true";"true";"f";"CH";"CH";"GL";NA;"Erziehung und Unterricht";"Empfehlung";NA;0;0;0;1;0;0;0;0;"Bachelor";"";36;"30-39";"5e69e8849fdb05109625951e";"2020-03-12 08:45:08 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"139";"5e69f8ee9fdb0510962595c1";2020-03-12;"false";"";2;"2020-03-12 10:04:23 UTC";"true";"true";"m";"DE";"";"";NA;"";"Empfehlung";NA;0;0;1;0;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";33;"30-39";"5e6a00c29fdb051096259763";"2020-03-12 11:04:41 +0100";0;"";"Zukunft, Zuversicht, Freude und Hoffnung.";"Glück und Hoffnung ";"In jedem Menschen steckt die Kraft und positive Energie, unsere Welt ein kleines bisschen besser zu machen. Es gilt, sich auf neue Dinge einzulassen, einen Sinn in seinem Leben zu finden und das Bewusstsein zur Verantwortung, seinen Betrag für diesen Planeten und die Gesellschaft zu leisten. ";"Die genannten Ressourcen bestimmen sowohl im persönlichen als auch im beruflichen Alltag mein Handeln. Rückschläge in der Vergangenheit haben mir schmerzhaft aufgezeigt, jeder seine individuellen Stärken und Fähigkeiten nutzen muss, um ein erfülltes Leben führen zu können. Erst dann sind wir als Menschen auch in der Lage, Verantwortung für uns selbst, andere Menschen und unseren Planten zu führen. ";"true";"2020-03-12T11:06:33+01:00";"serious";"In diesem Bild erkenne ich Zukunft und Zuversichtlichkeit. Ich erkenne viele junge und vor allem hoffnungsvolle Menschen, die eine Möglichkeit bekommen, interessiert und verantwortungsvoll an Ihrer persönlichen Zukunft und der Gesellschaft mitzuwirken. Diese jungen Menschen scheinen in einem Klassenverbund an einer Veranstaltung teilzunehmen, die sowohl zukunftsorientiert als auch nachhaltig Ihr Leben verändern soll. Dazu wurden alle Schüler gebeten, an dieser besonderen Veranstaltung teilzunehmen. Keiner der gezeigten jungen Menschen konnte sich etwas unter dem Titel und der Bedeutung dieser Veranstaltung vorstellen. Der Referent war allen Teilnehmern vorher völlig unbekannt.
Die Tatsache, dass alle teilnehmenden jungen Menschen ohne erhöhte Erwartungshaltung zu dieser Veranstaltung gekommen waren und das gewählte Alter, dass Sie mitbringen und Ihre reine und aufnahmefähige Persönlichkeit, zeigen den Erfolg dieser Veranstaltung. Denn so können unvoreingenommene Menschen, ohne jegliche Erwartungshaltung und mit positiver Zukunftsbetrachtung, Werte vermittelt werden, die in jedem Einzelnen Hoffnung, Zuversichtlichkeit und Engagement ausgelöst werden.
Das Strahlen in Ihren Augen, die energetische Kommunikation und Interaktion untereinander und die Zuversicht, erkennbar in Gestik und Mimik, zeigen die positiven Absichten und eine neue Art der Weltanschauung, die diesen jungen Menschen möglicherweise vorher so nicht bewusst und/oder bekannt war. 
Jeder Einzelne, der auf diesem Bild zu sehen ist, geht gestärkt und zukunftsorientiert nach Hause. Jedem werden die neu gewonnenen Erkenntnisse helfen, zukünftige Rückschläge erfolgreich zu überstehen und noch stärker daraus hervor zu gehen. Sie werden versuchen, diese Erkenntnisse und die positive Energie auf Freunde und Familie zu übertragen. Diese neue Erkenntnis, bezogen auf Ihre Persönlichkeit und die Möglichkeiten, die diese Welt uns allen bietet, wird jeden einzelnen jungen Menschen für Seine Zukunft prägen und diese Welt nachhaltig ein kleines bisschen besser machen.  ";"Persönlichkeit, Wohlbefinden, Interesse, Lebensqualität";"./kinder-pixabay-2_junge_blau.jpg";"false"
"140";"5e6a0aed9fdb05109625987d";2020-03-12;"false";"5583e5147a68616fe9000010";2;"2020-03-27 14:59:59 UTC";"";"";"m";"CH";"CH";"ZH";"mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung)";"Erbringung von sonstigen wirtschaftlichen Dienstleistungen";"Internet";250;0;0;1;0;0;0;0;0;"Berufliche Grundbildung";"";43;"40-49";"5e6a0af39fdb051096259883";"2020-03-27 16:20:57 +0100";0;"5e6a0aed9fdb05109625987f";"Ruhe, Sonne, Ferien";"Ein Gefühl von Ruhe und Freiheit";"Erinnert mich an die Flitterwochen in Hawaii, schöne Natur mit positiver Energie und Ruhe";"Entspannender Anblick";"true";"2020-03-27T16:28:30+01:00";"serious";"Ich bin gerade auf dem Vorsprung angekommen nach einer Wanderung durch die schöne Landschaft. Es ist abends und langsam ziehen Wolken auf und die Sonne geht unter. Es ist ganz still, nur das Meeresrauschen ist leicht zu hören und der Wind. Ich geniesse den Ausblick und mache mich dann wieder auf den Rückweg zurück ins Hotel und lasse die Natur wieder alleine.";"";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"true"
"141";"5e6a55ca9fdb051096259967";2020-03-12;"false";"";2;"2020-03-12 15:40:08 UTC";"true";"true";"m";"DE";"";"";NA;"";"";NA;0;0;0;0;0;0;0;0;NA;"";32;"30-39";"5e6a58039fdb056efe064183";"2020-03-12 16:40:51 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"142";"5e6a7d429fdb051096259c75";2020-03-12;"false";"";2;"2020-03-12 20:45:22 UTC";"true";"true";"f";"CH";"";"";NA;"";"Über meine Beratungsperson: Öffentliche Berufs-, Studien- und Laufbahnberatung";NA;0;0;1;0;0;0;0;0;"Berufliche Grundbildung";"";47;"40-49";"5e6a9efe9fdb05109625a405";"2020-03-12 21:43:42 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"143";"5e6a7d429fdb051096259c75";2020-03-12;"false";"";2;"2020-03-12 20:45:22 UTC";"true";"true";"f";"CH";"";"";NA;"";"Über meine Beratungsperson: Öffentliche Berufs-, Studien- und Laufbahnberatung";NA;0;0;1;0;0;0;0;0;"Berufliche Grundbildung";"";47;"40-49";"5e6a9f6f9fdb05109625a406";"2020-03-12 21:46:15 +0100";0;"";"Wie ich vor einigen Jahren mit Freunden zusammen einen schönen Ausflug an den Katzensee gemacht habe.";"Ruhe und Vorfreude auf den bevorstehenden Frühling.";"Es kommen immer wieder schöne, unbeschwerte Zeiten, auch nach einer Niederlage oder bei schweren Gedanken.";"Sobald ich vom Wetter schlecht gelaunt bin, lasse ich diesen Bild in mir «ablaufen».";"true";"2020-03-12T21:49:49+01:00";"serious";"Es herrschte eine friedliche Stimmung mit Vogelgezwitscher und eitlem Sonnenschein. Eine ganze Weile vergeht ohne dass sich ein Spaziergänger oder Wanderer in diese schöne Ecke verirrt. Irgendwann nähert sich ein Hundehalter mit seinem Vierbeiner. Unvermittelt springt der Hund ins kühle Nass und lässt sich trotz Leckerli nicht mehr aus dem Wasser locken. Das anfänglich spielerische Planschen im Wasser entpuppt sich für den Hund schon bald zu einem Überlebenskampt. Sein Besitzer ruft um Hilfe, aber weit und breit ist niemand zu sehen. Den Hund verlassen langsam die Kräfte. Völlig erstarrt vor Entsetzen ist der Hundehalter unfähig, einen klaren Gedanken zu fassen. Vor seinen Augen ertrinkt das entkräftete Tier. Erst nach einer Weile realisiert der Hundehalter das Geschehen und verschwindet schnustracks von der Bildfläche, um im nahegelegenen Dorf die Polizei über diesen tragischen Unfall zu informieren. Ca. drei Stunden später können Taucher das tote Tier aus dem See bergen.";"Natur und Landschaft, Tiere, Gemüse und Früchte, Blumen, Meer, Anlässe";"./landschaft-pixabay-4_park_bank.jpg";"false"
"144";"5e6ba06b9fdb053b0291b678";2020-03-13;"false";"568f70529f168a1ed2000121";5;"2020-04-06 12:44:47 UTC";"";"";"m";"CH";"";"";NA;"";"Über meine Weiterbildung: MAS Leadership & Management";NA;0;0;0;1;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";36;"30-39";"5e79e0039fdb0579c2a4582a";"2020-04-06 10:35:29 +0200";0;"5e79e0039fdb0579c2a45829";"Leben, Veränderung & Beständigkeit zugleich, Wasser, Grün, Natur, frische Luft, zeitlos, Erholung und Abenteuer zugleich";"Ruhe, Frische, Geborgenheit, Erholung";"Das Wasser fliesst stetig / Das Leben ist ständig im Fluss, ständige Veränderungen; Der Weg ist frei, es geht nach oben; die Zukunft ist voller Leben, Es gibt nicht nur den einen Weg/ die Brücke kann genutzt werden (Vermittlung, Brücken schlagen), Beständigkeit des Steins";"Ich bin auf dem richtigen Weg. Das Leben pulsiert. Es geht vorwärts. Sich Zeit für Pausen nehmen und dann wieder vorwärts weiter gehen. ";"true";"2020-04-06T10:41:31+02:00";"serious";"Es ist ein Ort, welcher ich bei einem Spaziergang/Wanderung/Biketour vorfinde. Die Luft ist kühl und frisch, das Wasser des Baches rauscht. Es sind keine Menschenstimmen oder Lärmgeräusche zu hören. Einzig die Natur. Vögel und das Rauschen des Baches ist wahrnehmbar. 
Ich bin bei meiner Aktivität ins Schwitzen gekommen und habe diesen Ort vorgefunden. Dieser Ort lädt ein zum Innehalten und stil sein ein. Ich gönne mir einige Minuten der Pause. Ich beobachte das Fliessen des Wassers, das üppige Grün der Bäume, atme tief die frische Luft ein und aus und erhole mich. Nach einigen Minuten der Pause laufte ich die Steinstiegen hinauf und folge dem Weg nach oben und führe meine Aktivität fort. ";"Freiheit / Abenteuer, Geborgenheit & Entspannung";"./landschaft-pixabay-5_steinbruecke.jpg";"false"
"145";"5e6ba93a9fdb053b0291b768";2020-03-13;"false";"";1;"2020-03-13 15:39:38 UTC";"true";"true";"f";"DE";"DE";"NI";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über meine Beratungsperson: Öffentliche Berufs-, Studien- und Laufbahnberatung";1;0;0;1;0;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";22;"20-29";"5e6d0dde9fdb0526adc873ab";"2020-03-14 18:07:11 +0100";0;"";"Facettenreichtum ";"Glück, Zufriedenheit, Wehmut ";"Die Form als Spirale spiegelt Unendlichkeit wieder, Ausgeglichenheit, die Waage des Lebens, Ruhe";"Innere Ruhe in stressigen Zeiten wieder finden ";"true";"2020-03-14T18:10:17+01:00";"serious";"Ich bin mit meinem Freund im Urlaub. Wir sind mit dem Auto unterwegs durch Italien und kommen an einer unscheinbaren, kleinen Kirche vorbei, sie ist verlassen. Wir machen dort Rast, um die Umgebung zu erkunden. Die Kirche hat überraschend geöffnet und wir betreten den dunklen, kalten Raum. Nur ein kleiner Lichtkegel am anderen Ende der Kirche ist zu sehen, dort, wo der Altar steht. Als sich unsere Augen an die Dunkelheit gewöhnen, gehen wir auf den Lichtkegel zu, treten an den Altar und schauen nach oben. Dort werden wir von dem Anblick der bunten Gläser überrascht. Ich bin wie erstarrt. Die verschiedenen Farben erinnern mich sowohl an verschiedene Gefühle, als auch an unterschiedliche Situationen in meinem Leben. Die Spirale spiegelt den Verlauf des Lebens wieder. Nachdem wir wie gebannt eine Weile nach oben blickten, werden wir von Touristen gestört, die ebenfalls die Kirche betreten. Der Moment des Wunders ist vorbei.";"Natur und Tiere, Urlaub, Gemeinschaft , Entspannung, Gesundheit";"./abstrakt-pixabay-9_glasfenster.jpg";"false"
"146";"5e6bad4c9fdb053b0291b80c";2020-03-13;"false";"5583e5527a68616fe90003db";1;"2020-04-22 16:21:00 UTC";"";"";"f";"CH";"CH";"";NA;"";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";NA;1;0;0;0;0;0;0;0;"Berufs- oder Fachmaturität";"";19;"10-19";"5e6bad4c9fdb053b0291b80f";"2020-03-13 16:57:00 +0100";0;"5e6bad4c9fdb053b0291b80e";"";"";"";"";"false";"";"";"";"";"";""
"147";"5e6bad4c9fdb053b0291b80c";2020-03-13;"false";"5583e5527a68616fe90003db";1;"2020-04-22 16:21:00 UTC";"";"";"f";"CH";"CH";"";NA;"";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";NA;1;0;0;0;0;0;0;0;"Berufs- oder Fachmaturität";"";19;"10-19";"5ea00a839fdb055fb6a0272d";"2020-04-22 18:23:30 +0200";0;"5ea00a839fdb055fb6a0272c";"Ich war 2018 alleine in Amerika. Als ich in Los Angeles (Venice beach) am Strand entlang lief und die Sonne unterging, sah es genau so aus.";"Entspannung, Glück aber auch etwas traurig, dass ich nicht mehr dort bin.";"Ja, es gibt mir Kraft. Ich weiss, wie entspannt ich gewesen bin, was für tolle Leute ich dort kennengelernt habe, was für eine tolle Zeit ich dort hatte und wie stolz ich war, das erste mal alleine (und somit selbstständig) dort zu sein.";"Oben an mein Bett hinhängen und mich für einen Moment glücklich machen und an die schöne Zeit erinnern. Ich bin mir sicher, es würde mir auch für eine Sekunde ein Lächeln aufs Gesicht zaubern.";"true";"2020-04-22T18:25:51+02:00";"serious";"Und ich stehe da. Alleine. Dass ich überhaupt hierhin kommen konnte, brauchte grosse Überzeugungsarbeit - vor allem bei meiner Mutter. Ich, als siebzehnjähriges Mädchen, alleine in einem so grossen Land wie Amerika. Und nun bin ich hier. Keine Menschenseele ist zu hören, nur das Rauschen der Wellen und das zwitschern der Seemöven. Was für ein unvergessliches Gefühl, barfuss an diesem Strand entlang zu schlendern. Der Sand ist angenehm warm. Noch nie habe ich mich so frei gefühlt, so frei von allen Ansprüchen, allen Sorgen, allen Kommentaren und all dem Druck (den ich primär mir selbst mache). Ich könnte vor Erleichterung schreien. Wie froh ich darüber bin, hier zu sein. Und nun setze ich mich hin, mein lockeres Sommerkleid fällt mir leicht über die Knie meiner gestreckten Beine. Meine Hände gleiten über den Sand. Ich bleibe noch stundenlang da, jeder Moment geniessend. Weil es so gut tut.";"Entspannung, Aufregendes, Tiere, Essen";"./landschaft-mv-06_8_Sonnenuntergang_am_Strand.jpg";"false"
"148";"5e6bb3639fdb053b0291b84d";2020-03-13;"false";"";2;"2020-03-26 11:08:21 UTC";"true";"true";"f";"CH";"";"";NA;"";"";NA;0;0;0;0;0;0;0;0;NA;"";46;"40-49";"5e6bb42e9fdb053b0291b859";"2020-03-13 17:37:25 +0100";0;"";"Ruhe, Weite, Abgeschiedenheit, eins mit der Natur, im Einklang mit mir selbst. Für mich alleine und doch nahe vom Geliebten.";"Gelassenheit, Frieden.";"Freiheit, Natur, Reinheit. ";"Immer wieder den Rückzug in die Natur suchen/pflegen, auch wenn es nur im Kleinen möglich ist. ";"true";"2020-03-13T17:44:40+01:00";"serious";"Vor ein paar Minuten habe ich die Anhöhe erreicht und mich auf dem Gras niedergelassen, ich spüre den kühlen Boden unter mir, die Luft ist rein, mein Atem beruhigt sich immer mehr. Ich blicke über das weite Land und sauge alle Eindrücke in mir auf. Wie schön, wie ruhig, wie friedlich die Welt von hier oben aussieht. Weit und breit keine Menschenseele. Nur der Wind säuselt ein wenig, die Vögel zwitschern ihr Abendlied, von weit her klingt der Ruf eines Käuzchens. 
Auf einmal raschelt es unweit von mir im Gras, langsam wende ich mich um und da steht ein Reh, es hält inne, als es merkt, dass es von mir gesichtet wurde. Lange, sehr lange blicken wir uns in die Augen. Was denkt es wohl über mich? Wie sieht es mich? Was geht in ihm vor? Ich frage mich, wie alt es ist, ob es eine Familie hat, wo seine Ruhestätte liegt. Zu gerne würde ich mich mit ihm unterhalten und ihm alle diese Fragen stellen. Seine Eleganz, seine Wachheit und zitternde Neugierde berühren mich zutiefst. Ich darf mich nicht bewegen, sonst ist der Zauber vorbei. Auf einmal dreht ein wenig der Wind, wahrscheinlich wittert es nun klarer meinen Duft. Ein Aufschrecken, kurzes Innehalten, und dann hüpft es mit federleichten, ausgreifenden Sprüngen auf und davon. Bald verliert sich seine Spur im nahen Wald. Ich bleibe zurück, genährt von dieser wunderbaren Begegnung, die Sonne ist nun ganz untergegangen und ich mache mich auf den Weg zu unserer Hütte, in der mein Mann schon mit dem Nachtessen auf mich wartet.";"Entspannung, Ruhe in der Natur, Weite, Bewegung, Ferne Welten, Kunst, Lebensnahrung, Menschen, Spiritualität";"./landschaft-mv-05_36_Grosser_Mythen.jpg";"true"
"149";"5e6d2fb79fdb0526adc8749a";2020-03-14;"false";"";3;"2020-03-16 18:13:32 UTC";"true";"true";"f";"CH";"";"";NA;"";"Über meine Beratungsperson: Sonstige";NA;0;0;1;0;0;0;0;0;NA;"";23;"20-29";"5e6d31eb9fdb0526adc874d2";"2020-03-14 20:37:37 +0100";0;"";"verliebt, glücklich, gespannt, lebensfroh";"freunde, wärme, glücklich";"";"";"true";"2020-03-14T20:44:30+01:00";"serious";"Ferien, waren in der Stadt shoppen, Strandspaziergang, reden über pläne für ihre Zukunft, sind ein Pärchen, sind glücklich denken an eine gemeinsame Zukunft mit vielen Erlebnissen und Abenteuer, gespannt auf ihre Zukunft, sie werden zusammen sein viel Reisen und erleben";"Sport, cool, süss, romantisch, erholsam, Abenteuer, Conny, essen, Team";"./erwachsene-pixabay-11_paar.jpg";"false"
